match_type;games;avg_orig_smaller_div_bigger_gamescore_permil;std_orig_smaller_div_bigger_gamescore_permil;losers_original_points_pct
1.HD;2;600;133;60.0
1.HD;2;600;0;60.0
DD;2;600;267;60.0
1.HD;2;600;0;60.0
1.HD;2;600;0;60.0
2.HE;2;600;67;60.0
1.HE;2;600;267;60.0
2.HE;2;600;0;60.0
3.HE;2;600;267;60.0
Mix;2;600;67;60.0
1.HD;2;600;67;60.0
DD;2;600;200;60.0
2.HD;2;600;133;60.0
2.HE;2;600;200;60.0
1.HD;2;600;133;60.0
Mix;2;600;267;60.0
Mix;2;600;200;60.0
3.HE;2;600;267;60.0
1.HD;2;600;0;60.0
DD;2;600;67;60.0
Mix;2;600;133;60.0
2.HE;2;600;0;60.0
1.HD;2;600;133;60.0
2.HD;2;600;200;60.0
2.HD;2;600;67;60.0
1.HD;2;600;67;60.0
2.HE;2;600;67;60.0
2.HD;2;600;133;60.0
1.HD;2;600;133;60.0
Mix;2;600;200;60.0
2.HD;2;600;0;60.0
DD;2;600;267;60.0
2.HD;2;600;133;60.0
1.HD;2;600;0;60.0
3.HE;2;600;200;60.0
3.HE;2;600;67;60.0
Mix;2;600;133;60.0
2.HE;2;600;133;60.0
1.HE;2;600;0;60.0
2.HD;2;600;67;60.0
1.HE;2;600;200;60.0
1.HD;2;600;200;60.0
3.HE;2;600;133;60.0
1.HD;2;600;0;60.0
2.HE;2;600;133;60.0
3.HE;2;600;200;60.0
DD;2;600;67;60.0
1.HE;2;600;200;60.0
3.HE;2;600;67;60.0
DE;3;529;300;60.0
Mix;2;600;133;60.0
Mix;2;600;200;60.0
DD;2;600;67;60.0
2.HD;2;600;133;60.0
1.HE;2;600;67;60.0
1.HD;2;600;133;60.0
DD;2;600;267;60.0
Mix;2;600;67;60.0
3.HE;2;600;67;60.0
1.HD;2;600;133;60.0
3.HE;2;600;267;60.0
1.HE;2;600;0;60.0
Mix;2;600;67;60.0
DD;2;600;200;60.0
Mix;2;600;200;60.0
1.HD;2;600;133;60.0
1.HE;2;600;133;60.0
3.HE;2;600;67;60.0
1.HE;2;600;133;60.0
2.HE;2;600;67;60.0
Mix;2;600;67;60.0
2.HD;2;600;200;60.0
Mix;2;600;133;60.0
1.HD;2;600;133;60.0
1.HE;2;600;200;60.0
Mix;2;600;133;60.0
1.HE;3;516;281;60.0
Mix;2;600;267;60.0
3.HE;2;600;67;60.0
1.HE;2;600;200;60.0
2.HE;3;422;191;60.0
3.HE;2;600;67;60.0
1.HE;2;600;67;60.0
1.HE;2;600;67;60.0
1.HD;2;600;267;60.0
3.HE;2;600;67;60.0
2.HD;2;600;67;60.0
2.HD;2;600;200;60.0
3.HE;2;600;67;60.0
1.HD;2;600;67;60.0
2.HE;2;600;267;60.0
DD;2;600;0;60.0
DD;2;600;267;60.0
DE;3;455;223;60.0
2.HD;2;600;267;60.0
1.HE;2;600;133;60.0
2.HD;2;600;0;60.0
2.HE;2;600;0;60.0
DD;2;600;267;60.0
2.HD;2;600;133;60.0
2.HD;2;600;67;60.0
1.HE;2;600;0;60.0
3.HE;2;600;267;60.0
1.HD;2;600;267;60.0
2.HE;2;600;0;60.0
DD;2;600;133;60.0
1.HD;2;600;200;60.0
DD;2;600;67;60.0
Mix;2;600;267;60.0
1.HE;2;600;200;60.0
DD;2;600;267;60.0
Mix;2;600;267;60.0
2.HD;2;600;67;60.0
Mix;2;600;133;60.0
2.HE;2;600;0;60.0
2.HD;2;600;0;60.0
1.HD;2;600;0;60.0
2.HD;2;600;133;60.0
2.HD;2;600;267;60.0
2.HD;2;600;67;60.0
2.HD;2;600;0;60.0
1.HE;2;600;200;60.0
1.HD;2;600;133;60.0
Mix;2;600;267;60.0
2.HE;2;600;67;60.0
2.HE;2;600;267;60.0
3.HE;3;422;191;60.0
2.HD;2;600;267;60.0
2.HE;2;600;200;60.0
DD;2;600;200;60.0
3.HE;2;600;267;60.0
1.HD;2;600;67;60.0
2.HE;2;600;133;60.0
2.HE;2;600;133;60.0
1.HD;2;600;0;60.0
Mix;2;600;267;60.0
DD;2;600;67;60.0
1.HD;2;600;0;60.0
DD;2;600;67;60.0
1.HD;2;600;133;60.0
2.HE;2;600;133;60.0
1.HE;2;600;200;60.0
3.HE;2;600;333;60.0
DD;2;600;267;60.0
3.HE;2;600;133;60.0
2.HD;2;600;267;60.0
DD;2;600;0;60.0
1.HE;2;600;0;60.0
2.HD;2;600;67;60.0
Mix;2;600;0;60.0
3.HE;2;600;133;60.0
DD;3;422;220;60.0
DD;2;600;267;60.0
1.HE;2;600;200;60.0
DD;2;600;67;60.0
DD;2;600;133;60.0
3.HE;2;600;67;60.0
1.HE;2;600;67;60.0
1.HE;2;600;133;60.0
2.HE;2;600;133;60.0
2.HD;2;600;200;60.0
1.HE;2;600;267;60.0
DD;2;600;133;60.0
DD;2;600;267;60.0
2.HE;2;600;333;60.0
1.HD;2;600;200;60.0
3.HE;2;600;0;60.0
3.HE;2;600;0;60.0
DD;2;600;267;60.0
2.HD;2;600;133;60.0
DD;2;600;267;60.0
2.HE;2;600;133;60.0
3.HE;2;600;67;60.0
3.HE;2;600;67;60.0
1.HD;2;600;67;60.0
2.HD;2;600;267;60.0
2.HD;2;600;133;60.0
DD;2;600;200;60.0
DD;2;600;133;60.0
DD;2;600;0;60.0
1.HD;2;600;67;60.0
1.HD;2;600;133;60.0
1.HE;2;600;67;60.0
2.HE;2;600;267;60.0
Mix;2;600;67;60.0
1.HE;2;600;67;60.0
2.HE;2;600;133;60.0
2.HE;2;600;67;60.0
3.HE;2;600;133;60.0
3.HE;2;600;67;60.0
3.HE;2;600;267;60.0
1.HD;2;600;67;60.0
2.HE;2;600;133;60.0
Mix;2;600;200;60.0
DD;2;600;67;60.0
3.HE;2;600;133;60.0
2.HD;2;600;267;60.0
Mix;2;600;67;60.0
3.HE;2;600;200;60.0
2.HE;2;600;200;60.0
Mix;2;600;133;60.0
DD;2;600;200;60.0
2.HD;2;600;133;60.0
1.HE;2;600;267;60.0
1.HE;2;600;133;60.0
2.HE;2;600;200;60.0
2.HD;2;600;200;60.0
1.HD;2;600;267;60.0
1.HD;2;600;267;60.0
1.HD;2;600;0;60.0
3.HE;2;600;267;60.0
2.HE;2;600;133;60.0
Mix;2;600;267;60.0
DD;2;600;133;60.0
Mix;2;600;200;60.0
DD;2;600;133;60.0
1.HD;2;600;267;60.0
Mix;2;600;133;60.0
3.HE;2;600;133;60.0
3.HE;2;600;67;60.0
2.HE;2;600;67;60.0
DD;2;600;133;60.0
Mix;2;600;133;60.0
2.HE;2;600;67;60.0
1.HE;2;600;200;60.0
DD;2;600;200;60.0
Mix;2;600;67;60.0
1.HD;2;600;67;60.0
2.HE;2;600;267;60.0
1.HD;2;600;133;60.0
2.HE;2;600;67;60.0
DD;2;600;67;60.0
2.HE;2;600;133;60.0
Mix;2;577;339;60.0
1.HE;2;600;133;60.0
1.HD;2;600;200;60.0
DD;3;212;86;60.0
1.HE;2;600;200;60.0
2.HE;2;600;267;60.0
1.HD;2;600;67;60.0
DE;3;212;155;60.0
1.HD;2;600;67;60.0
1.HD;2;600;200;60.0
2.HD;2;600;67;60.0
DD;3;455;223;60.0
1.HE;2;600;133;60.0
2.HD;2;600;133;60.0
1.HE;2;600;67;60.0
2.HD;2;600;267;60.0
2.HD;2;600;67;60.0
1.HE;2;600;67;60.0
2.HD;2;600;0;60.0
1.HD;2;600;133;60.0
2.HD;2;600;67;60.0
1.HE;2;600;67;60.0
2.HE;2;600;0;60.0
1.HD;2;600;200;60.0
1.HD;2;600;133;60.0
3.HE;2;600;200;60.0
1.HD;2;600;133;60.0
2.HD;2;600;200;60.0
1.HE;2;600;267;60.0
2.HD;2;600;267;60.0
1.HD;2;600;67;60.0
1.HD;2;600;67;60.0
1.HD;2;600;133;60.0
1.HD;2;600;67;60.0
2.HD;2;600;0;60.0
2.HE;2;600;267;60.0
2.HE;2;600;267;60.0
1.HD;2;600;67;60.0
1.HE;2;600;67;60.0
2.HD;2;600;133;60.0
2.HD;2;600;67;60.0
1.HD;2;600;133;60.0
2.HD;2;600;67;60.0
3.HE;2;600;200;60.0
2.HD;2;600;67;60.0
2.HE;2;600;267;60.0
3.HE;2;600;133;60.0
1.HE;2;600;0;60.0
1.HD;2;600;67;60.0
2.HE;2;600;200;60.0
3.HE;2;600;67;60.0
2.HE;2;600;67;60.0
1.HE;2;600;267;60.0
3.HE;2;600;133;60.0
2.HD;2;600;133;60.0
3.HE;2;600;133;60.0
1.HE;2;600;200;60.0
1.HD;2;600;67;60.0
2.HD;2;600;67;60.0
2.HE;2;600;200;60.0
2.HE;2;600;133;60.0
1.HD;2;600;267;60.0
2.HE;2;600;67;60.0
1.HD;2;600;67;60.0
2.HD;2;600;133;60.0
2.HE;2;600;67;60.0
2.HE;2;600;133;60.0
1.HD;2;600;133;60.0
3.HE;2;600;133;60.0
2.HD;2;600;0;60.0
1.HD;2;600;133;60.0
1.HD;2;600;0;60.0
1.HD;2;600;67;60.0
1.HE;2;600;133;60.0
1.HD;2;600;67;60.0
1.HD;2;600;133;60.0
3.HE;2;600;133;60.0
2.HD;2;600;200;60.0
3.HE;2;600;133;60.0
3.HE;2;600;67;60.0
1.HD;2;600;200;60.0
2.HD;2;600;67;60.0
2.HE;2;600;133;60.0
3.HE;2;600;200;60.0
2.HE;2;600;133;60.0
2.HD;2;600;133;60.0
1.HD;2;600;67;60.0
2.HE;2;600;67;60.0
2.HD;2;600;0;60.0
2.HE;2;600;67;60.0
3.HE;2;600;267;60.0
1.HD;2;600;0;60.0
3.HE;2;600;67;60.0
2.HE;2;600;133;60.0
2.HD;2;600;133;60.0
1.HD;2;600;0;60.0
1.HE;2;600;0;60.0
1.HE;2;600;133;60.0
1.HD;2;600;133;60.0
3.HE;3;516;306;60.0
2.HE;2;600;133;60.0
3.HE;2;600;67;60.0
2.HE;2;600;133;60.0
1.HD;2;600;67;60.0
3.HE;2;600;133;60.0
DD;3;212;86;60.0
2.HD;2;600;133;60.0
1.HE;3;422;220;60.0
1.HD;2;600;133;60.0
3.HE;2;600;0;60.0
2.HD;2;600;133;60.0
1.HD;3;422;191;60.0
1.HE;2;600;67;60.0
2.HD;2;600;133;60.0
2.HD;2;600;67;60.0
2.HE;2;600;133;60.0
3.HE;2;600;67;60.0
1.HE;2;600;67;60.0
1.HD;2;600;0;60.0
DD;3;455;196;60.0
2.HE;2;600;200;60.0
1.HD;2;600;267;60.0
2.HD;2;600;133;60.0
3.HE;2;600;0;60.0
1.HD;2;600;67;60.0
2.HD;2;600;0;60.0
1.HD;2;600;133;60.0
2.HD;2;600;67;60.0
DD;2;600;200;60.0
1.HE;2;600;133;60.0
1.HE;2;600;200;60.0
Mix;2;600;200;60.0
2.HD;2;600;0;60.0
2.HD;2;600;267;60.0
DD;2;600;67;60.0
DE;3;455;196;60.0
Mix;2;600;133;60.0
2.HD;2;600;67;60.0
Mix;2;600;67;60.0
DD;2;600;200;60.0
Mix;2;600;67;60.0
Mix;2;600;133;60.0
1.HD;2;600;0;60.0
2.HE;2;600;200;60.0
1.HD;2;600;0;60.0
1.HE;2;600;133;60.0
2.HD;2;600;0;60.0
DD;2;600;267;60.0
2.HE;2;600;67;60.0
1.HD;2;600;67;60.0
1.HE;2;600;200;60.0
Mix;2;600;200;60.0
Mix;2;600;67;60.0
1.HE;2;600;200;60.0
2.HE;2;600;133;60.0
2.HD;2;600;267;60.0
Mix;2;600;133;60.0
1.HD;2;600;133;60.0
2.HD;2;600;133;60.0
Mix;2;600;267;60.0
1.HE;2;600;267;60.0
1.HD;2;600;200;60.0
Mix;2;600;0;60.0
2.HE;2;600;0;60.0
DD;2;600;67;60.0
1.HE;2;600;200;60.0
1.HE;2;600;0;60.0
2.HD;2;600;0;60.0
Mix;2;600;200;60.0
2.HE;2;600;133;60.0
DD;2;600;200;60.0
1.HD;2;600;267;60.0
1.HD;2;600;67;60.0
1.HE;3;422;191;60.0
Mix;2;600;0;60.0
3.HE;2;600;133;60.0
1.HD;2;600;0;60.0
1.HE;2;600;267;60.0
2.HD;2;600;267;60.0
3.HE;2;600;133;60.0
1.HE;2;600;67;60.0
2.HE;2;600;67;60.0
1.HD;2;600;67;60.0
1.HE;2;600;67;60.0
DD;2;600;133;60.0
Mix;2;600;0;60.0
2.HD;2;600;67;60.0
3.HE;2;600;200;60.0
Mix;2;600;67;60.0
1.HE;2;600;267;60.0
1.HD;2;600;133;60.0
1.HE;2;600;267;60.0
1.HE;2;600;267;60.0
2.HE;2;600;267;60.0
3.HE;2;600;267;60.0
DD;2;600;67;60.0
Mix;2;600;67;60.0
DD;2;600;67;60.0
2.HD;2;600;0;60.0
1.HD;2;600;133;60.0
1.HE;2;600;267;60.0
Mix;2;600;133;60.0
1.HD;3;516;259;60.0
2.HE;2;600;133;60.0
1.HE;2;600;133;60.0
2.HE;2;600;0;60.0
Mix;2;600;200;60.0
2.HD;2;600;67;60.0
3.HE;2;600;333;60.0
2.HE;2;600;200;60.0
1.HD;2;600;200;60.0
2.HE;2;600;267;60.0
3.HE;2;600;67;60.0
2.HD;2;600;267;60.0
3.HE;2;600;200;60.0
DD;2;600;200;60.0
1.HD;2;600;333;60.0
2.HD;2;600;267;60.0
Mix;2;600;67;60.0
DD;2;600;133;60.0
3.HE;2;600;267;60.0
DE;3;455;196;60.0
1.HE;2;600;67;60.0
3.HE;2;600;133;60.0
Mix;2;600;267;60.0
2.HE;2;600;133;60.0
2.HD;2;600;267;60.0
1.HE;2;600;267;60.0
1.HE;3;542;280;60.3
DE;3;542;263;60.3
2.HD;3;476;216;60.3
DD;3;476;216;60.3
3.HE;2;597;312;60.5
3.HE;2;597;312;60.5
Mix;2;597;312;60.5
2.HD;2;597;312;60.5
3.HE;2;597;312;60.5
3.HE;3;533;237;60.5
2.HE;3;533;381;60.5
2.HD;3;356;126;60.5
2.HE;3;533;237;60.5
DD;3;533;249;60.5
DD;3;533;340;60.5
2.HE;3;533;340;60.5
2.HD;3;356;206;60.5
1.HD;3;356;137;60.5
DD;3;533;237;60.5
2.HE;3;356;137;60.5
2.HE;3;533;237;60.5
1.HE;3;533;272;60.5
1.HE;3;533;249;60.5
3.HE;3;533;249;60.5
2.HE;3;533;249;60.5
1.HD;3;533;249;60.5
2.HE;3;356;206;60.5
2.HD;3;356;206;60.5
Mix;3;356;166;60.5
2.HE;3;533;340;60.5
1.HD;3;533;340;60.5
3.HE;2;597;312;60.5
Mix;2;597;312;60.5
DE;2;597;312;60.5
3.HE;3;356;126;60.5
1.HD;3;533;272;60.5
DD;3;533;237;60.5
1.HD;3;533;249;60.5
1.HE;3;533;272;60.5
3.HE;3;356;137;60.5
3.HE;3;356;126;60.5
3.HE;3;533;237;60.5
DE;3;494;252;60.6
DE;3;364;257;60.7
DD;3;556;250;60.7
2.HE;3;556;259;60.7
DE;3;556;273;60.7
2.HE;3;556;247;60.7
1.HE;3;556;314;60.7
1.HE;3;556;259;60.7
Mix;3;556;292;60.7
DD;3;364;196;60.7
Mix;3;364;148;60.7
DD;3;364;196;60.7
DE;3;364;196;60.7
DE;3;364;148;60.7
2.HE;3;558;303;60.9
2.HD;3;558;331;60.9
2.HD;2;579;341;60.9
2.HD;3;558;303;60.9
Mix;3;558;272;60.9
2.HE;3;558;303;60.9
1.HE;3;558;365;60.9
3.HE;2;579;341;60.9
2.HE;3;467;189;61.0
Mix;3;467;196;61.0
3.HE;3;467;196;61.0
2.HE;3;467;218;61.0
2.HD;3;467;196;61.0
1.HE;3;467;249;61.0
DD;3;467;189;61.0
2.HD;3;508;234;61.0
Mix;3;508;234;61.0
1.HE;3;467;218;61.0
Mix;3;467;249;61.0
2.HD;3;289;113;61.1
1.HD;3;289;113;61.1
DE;3;515;261;61.3
DE;3;515;214;61.3
DE;3;515;227;61.3
DE;3;515;227;61.3
DD;3;515;227;61.3
DE;3;515;214;61.3
Mix;3;515;227;61.3
Mix;3;515;214;61.3
DE;3;515;227;61.3
1.HD;3;557;261;61.3
2.HE;2;599;314;61.4
DE;2;599;314;61.4
1.HD;3;497;231;61.4
3.HE;3;497;237;61.4
3.HE;3;578;274;61.4
1.HE;2;599;314;61.4
DD;3;497;255;61.4
2.HE;3;497;317;61.4
1.HE;3;497;231;61.4
1.HE;3;497;237;61.4
3.HE;3;497;237;61.4
Mix;3;497;255;61.4
1.HE;3;578;257;61.4
3.HE;3;578;257;61.4
2.HD;3;497;255;61.4
1.HD;3;497;317;61.4
DD;3;497;283;61.4
DD;2;599;314;61.4
3.HE;3;400;144;61.5
2.HE;3;400;163;61.5
2.HD;3;400;163;61.5
DD;3;273;74;61.5
3.HE;3;400;163;61.5
Mix;3;273;196;61.5
DE;3;273;129;61.5
1.HD;3;400;237;61.5
1.HE;3;400;196;61.5
3.HE;3;400;163;61.5
1.HD;3;400;163;61.5
1.HE;3;400;196;61.5
DD;3;400;163;61.5
1.HD;3;400;163;61.5
1.HD;3;400;144;61.5
1.HD;3;400;144;61.5
1.HD;3;400;163;61.5
DE;3;273;129;61.5
DD;3;400;163;61.5
DE;3;273;129;61.5
2.HE;3;400;237;61.5
DE;3;540;228;61.7
Mix;3;540;238;61.7
2.HD;3;540;228;61.7
2.HE;3;540;273;61.7
3.HE;3;540;228;61.7
2.HD;3;540;228;61.7
3.HE;3;222;63;61.8
3.HE;3;222;166;61.8
1.HE;3;511;206;61.9
3.HE;3;511;279;61.9
3.HE;3;511;206;61.9
2.HE;3;511;206;61.9
DD;3;511;245;61.9
Mix;3;511;220;61.9
2.HD;3;511;279;61.9
2.HD;2;619;190;61.9
1.HE;2;619;238;61.9
1.HD;2;619;48;61.9
3.HE;2;619;95;61.9
DD;2;619;95;61.9
Mix;2;619;95;61.9
DD;2;619;286;61.9
1.HD;2;619;0;61.9
2.HD;2;619;143;61.9
Mix;2;619;0;61.9
2.HD;2;619;190;61.9
2.HE;2;619;48;61.9
1.HD;2;619;143;61.9
Mix;2;619;143;61.9
3.HE;2;619;190;61.9
Mix;2;619;48;61.9
DD;2;619;48;61.9
2.HD;2;619;95;61.9
2.HE;2;619;190;61.9
DE;2;619;95;61.9
1.HD;2;619;190;61.9
2.HD;2;619;0;61.9
DE;2;619;48;61.9
2.HE;2;619;0;61.9
DE;2;619;238;61.9
Mix;2;619;143;61.9
1.HE;2;619;190;61.9
3.HE;2;619;48;61.9
DE;2;619;190;61.9
1.HE;2;619;0;61.9
2.HE;2;619;0;61.9
2.HE;2;619;143;61.9
2.HE;2;619;95;61.9
DD;2;619;95;61.9
DE;2;619;95;61.9
1.HE;2;619;190;61.9
Mix;2;619;143;61.9
2.HE;2;619;0;61.9
DE;2;619;286;61.9
3.HE;2;619;143;61.9
2.HD;2;619;0;61.9
Mix;2;619;48;61.9
1.HE;2;619;143;61.9
DD;2;619;190;61.9
1.HE;2;619;95;61.9
2.HE;2;619;190;61.9
3.HE;2;619;0;61.9
2.HD;2;619;95;61.9
2.HD;2;619;95;61.9
DE;2;619;143;61.9
3.HE;2;619;143;61.9
Mix;2;619;95;61.9
DE;2;619;143;61.9
1.HE;2;619;238;61.9
2.HD;2;619;95;61.9
DE;2;619;190;61.9
2.HE;2;619;95;61.9
2.HD;2;619;0;61.9
1.HE;2;619;143;61.9
DD;2;619;0;61.9
1.HE;2;619;238;61.9
1.HD;2;619;286;61.9
DD;2;619;95;61.9
1.HD;2;619;48;61.9
2.HD;2;619;48;61.9
2.HE;2;619;95;61.9
DE;2;619;48;61.9
1.HE;2;619;0;61.9
2.HE;2;619;48;61.9
3.HE;2;619;95;61.9
1.HD;2;619;48;61.9
1.HE;2;619;286;61.9
2.HE;2;619;48;61.9
3.HE;2;619;190;61.9
1.HE;2;619;143;61.9
3.HE;2;619;143;61.9
DD;2;619;95;61.9
1.HD;2;619;95;61.9
DD;2;619;48;61.9
2.HE;2;619;0;61.9
DE;2;619;0;61.9
DD;2;619;0;61.9
1.HE;2;619;95;61.9
2.HD;2;619;143;61.9
DD;2;619;143;61.9
1.HD;2;619;286;61.9
DE;2;619;48;61.9
DE;2;619;0;61.9
1.HE;2;619;143;61.9
1.HD;2;619;48;61.9
1.HE;2;619;190;61.9
3.HE;2;619;143;61.9
1.HE;2;619;48;61.9
1.HE;2;619;143;61.9
Mix;2;619;143;61.9
DD;2;619;95;61.9
1.HD;2;619;190;61.9
Mix;2;619;143;61.9
DD;2;619;143;61.9
1.HE;2;619;286;61.9
DE;2;619;190;61.9
1.HE;2;619;48;61.9
3.HE;2;619;0;61.9
3.HE;2;619;95;61.9
3.HE;2;619;143;61.9
1.HE;2;619;48;61.9
2.HD;2;619;48;61.9
Mix;2;619;0;61.9
2.HD;2;619;95;61.9
1.HD;2;619;0;61.9
2.HD;2;619;0;61.9
DD;2;619;48;61.9
Mix;2;619;143;61.9
1.HE;2;619;48;61.9
3.HE;2;619;238;61.9
Mix;2;619;95;61.9
3.HE;2;619;143;61.9
2.HD;2;619;190;61.9
1.HE;2;619;143;61.9
DE;2;619;190;61.9
3.HE;2;619;190;61.9
2.HE;2;619;190;61.9
3.HE;2;619;48;61.9
Mix;2;619;48;61.9
3.HE;2;619;190;61.9
DD;2;619;286;61.9
1.HE;2;619;48;61.9
1.HE;2;619;95;61.9
2.HE;2;619;143;61.9
1.HD;2;619;286;61.9
DD;2;619;95;61.9
2.HE;2;619;95;61.9
Mix;2;619;48;61.9
1.HE;2;619;95;61.9
2.HE;2;619;48;61.9
DE;2;619;0;61.9
DE;2;619;95;61.9
2.HE;2;619;95;61.9
2.HE;2;619;143;61.9
2.HE;2;619;0;61.9
1.HD;2;619;48;61.9
2.HD;2;619;0;61.9
3.HE;2;619;238;61.9
3.HE;2;619;95;61.9
DD;2;619;190;61.9
Mix;2;619;95;61.9
1.HE;2;619;95;61.9
1.HE;2;619;95;61.9
DD;2;619;0;61.9
1.HD;2;619;48;61.9
3.HE;2;619;143;61.9
DD;2;619;190;61.9
1.HD;2;619;143;61.9
DD;2;619;48;61.9
DE;2;619;95;61.9
2.HE;2;619;48;61.9
2.HE;2;619;190;61.9
1.HE;2;619;48;61.9
DE;2;619;0;61.9
2.HE;2;619;95;61.9
2.HD;2;619;48;61.9
Mix;2;619;190;61.9
2.HE;2;619;238;61.9
3.HE;2;619;48;61.9
DD;2;619;95;61.9
1.HE;2;619;95;61.9
DD;2;619;238;61.9
3.HE;2;619;190;61.9
1.HD;2;619;0;61.9
3.HE;2;619;143;61.9
DD;2;619;95;61.9
DD;2;619;0;61.9
2.HE;2;619;143;61.9
2.HD;2;619;95;61.9
1.HE;2;619;48;61.9
DE;2;619;190;61.9
1.HD;2;619;190;61.9
1.HD;2;619;95;61.9
2.HE;2;619;143;61.9
Mix;2;619;190;61.9
1.HD;2;619;143;61.9
Mix;2;619;95;61.9
DE;2;619;190;61.9
1.HE;2;619;190;61.9
1.HE;2;619;0;61.9
DE;2;619;143;61.9
DE;2;619;190;61.9
1.HD;2;619;48;61.9
2.HE;2;619;286;61.9
3.HE;2;619;48;61.9
2.HD;2;619;95;61.9
Mix;2;619;48;61.9
Mix;2;619;143;61.9
2.HE;2;619;0;61.9
Mix;2;619;48;61.9
1.HE;2;619;143;61.9
2.HD;2;619;95;61.9
DD;2;619;286;61.9
DD;2;619;48;61.9
3.HE;2;619;143;61.9
DE;2;619;190;61.9
2.HE;2;619;95;61.9
Mix;2;619;95;61.9
DD;2;619;143;61.9
Mix;2;619;190;61.9
3.HE;2;619;143;61.9
2.HE;2;619;190;61.9
3.HE;2;619;143;61.9
2.HE;2;619;190;61.9
DE;2;619;95;61.9
1.HE;2;619;95;61.9
2.HD;2;619;0;61.9
2.HE;2;619;238;61.9
DD;2;619;0;61.9
DD;2;619;0;61.9
DD;2;619;238;61.9
2.HD;2;619;48;61.9
1.HE;2;619;143;61.9
2.HD;2;619;190;61.9
Mix;2;619;95;61.9
2.HD;2;619;0;61.9
DE;2;619;48;61.9
2.HD;2;619;48;61.9
DE;2;619;48;61.9
DD;2;619;95;61.9
1.HE;2;619;238;61.9
3.HE;2;619;190;61.9
1.HD;2;619;0;61.9
Mix;2;619;190;61.9
3.HE;2;619;143;61.9
Mix;2;619;0;61.9
3.HE;2;619;143;61.9
2.HE;2;619;238;61.9
2.HD;2;619;48;61.9
3.HE;2;619;238;61.9
1.HE;2;619;95;61.9
1.HE;2;619;48;61.9
1.HE;2;619;143;61.9
3.HE;2;619;0;61.9
3.HE;2;619;48;61.9
DE;2;619;190;61.9
3.HE;2;619;0;61.9
1.HD;2;619;143;61.9
DD;2;619;95;61.9
2.HE;2;619;95;61.9
3.HE;2;619;286;61.9
Mix;2;619;190;61.9
DD;2;619;0;61.9
2.HE;2;619;238;61.9
1.HE;2;619;190;61.9
DD;2;619;95;61.9
3.HE;2;619;48;61.9
1.HE;2;619;95;61.9
1.HE;2;619;48;61.9
3.HE;2;619;238;61.9
2.HD;2;619;48;61.9
1.HD;2;619;95;61.9
1.HD;2;619;238;61.9
DD;2;619;95;61.9
DD;2;619;143;61.9
1.HE;2;619;143;61.9
DE;2;619;95;61.9
1.HD;2;619;286;61.9
DD;2;619;95;61.9
1.HD;2;619;48;61.9
1.HE;2;619;190;61.9
1.HD;2;619;143;61.9
2.HE;2;619;238;61.9
DD;2;619;95;61.9
DD;2;619;48;61.9
1.HD;2;619;95;61.9
2.HD;2;619;95;61.9
1.HD;2;619;48;61.9
Mix;2;619;0;61.9
3.HE;2;619;48;61.9
Mix;2;619;238;61.9
2.HE;2;619;48;61.9
1.HE;2;619;143;61.9
DE;2;619;95;61.9
Mix;2;619;95;61.9
2.HE;2;619;143;61.9
2.HD;2;619;48;61.9
1.HE;2;619;190;61.9
Mix;2;619;190;61.9
Mix;2;619;48;61.9
3.HE;2;619;48;61.9
1.HE;2;619;143;61.9
DD;2;619;238;61.9
2.HE;2;619;0;61.9
2.HE;2;619;95;61.9
2.HD;2;619;48;61.9
2.HE;2;619;48;61.9
DD;2;619;48;61.9
2.HD;2;619;143;61.9
2.HD;2;619;143;61.9
Mix;2;619;143;61.9
Mix;2;619;95;61.9
2.HE;2;619;95;61.9
DD;2;619;286;61.9
3.HE;2;619;48;61.9
3.HE;2;619;48;61.9
Mix;2;619;48;61.9
3.HE;2;619;48;61.9
3.HE;2;619;95;61.9
1.HD;2;619;0;61.9
DD;2;619;48;61.9
2.HD;2;619;190;61.9
DE;2;619;48;61.9
Mix;2;619;190;61.9
Mix;2;619;48;61.9
Mix;2;619;48;61.9
2.HD;2;619;0;61.9
2.HD;2;619;143;61.9
1.HE;2;619;48;61.9
1.HD;2;619;286;61.9
1.HD;2;619;238;61.9
DE;2;619;95;61.9
1.HD;2;619;0;61.9
3.HE;2;619;143;61.9
3.HE;2;619;238;61.9
DD;2;619;190;61.9
1.HE;2;619;190;61.9
DD;2;619;143;61.9
DE;2;619;48;61.9
1.HE;2;619;238;61.9
1.HE;2;619;238;61.9
DE;2;619;190;61.9
2.HE;2;619;143;61.9
2.HE;2;619;48;61.9
DE;2;619;48;61.9
2.HE;2;619;143;61.9
1.HE;2;619;95;61.9
2.HD;2;619;95;61.9
1.HD;2;619;95;61.9
2.HD;2;619;95;61.9
1.HE;2;619;286;61.9
1.HD;2;619;95;61.9
2.HD;2;619;48;61.9
DE;2;619;95;61.9
DD;2;619;143;61.9
DE;2;619;48;61.9
1.HE;2;619;143;61.9
3.HE;2;619;143;61.9
2.HD;2;619;95;61.9
Mix;2;619;95;61.9
2.HD;2;619;143;61.9
Mix;2;619;143;61.9
DD;2;619;95;61.9
3.HE;2;619;48;61.9
2.HD;2;619;48;61.9
1.HD;2;619;48;61.9
DD;2;619;143;61.9
DE;2;619;48;61.9
1.HE;2;619;143;61.9
2.HE;2;619;95;61.9
1.HE;2;619;95;61.9
2.HE;2;619;0;61.9
Mix;2;619;190;61.9
